LSOA11CD,LSOA21CD,CHGIND
E01030291,E01030291,U
E01030234,E01030234,U
E01030236,E01030236,U
E01030237,E01030237,U
E01030238,E01030238,U
E01030223,E01030223,U
E01030224,E01030224,U
E01030225,E01030225,U
E01030227,E01030227,U
E01030228,E01030228,U
E01030226,E01030226,U
E01030286,E01030286,U
E01030292,E01030292,U
E01030293,E01030293,U
E01030294,E01030294,U
E01030239,E01030239,U
E01030251,E01030251,U
E01030252,E01030252,U
E01030253,E01030253,U
E01030272,E01030272,U
E01030273,E01030273,U
E01030230,E01030230,U
E01030231,E01030231,U
E01030232,E01030232,U
E01030285,E01030285,U
E01030282,E01035154,M
E01030283,E01030283,U
E01030284,E01035154,M
E01030295,E01030295,U
E01030229,E01030229,U
E01030243,E01030243,U
E01030244,E01030244,U
E01030245,E01030245,U
E01030918,E01030918,U
E01023861,E01035574,S
E01031302,E01031302,U
E01012514,E01012514,U
E01030942,E01030942,U
E01030919,E01030919,U
E01031308,E01031308,U
E01012515,E01012515,U
E01023861,E01035576,S
E01021153,E01021153,U
E01030943,E01030943,U
E01030922,E01030922,U
E01031273,E01031273,U
E01021154,E01021154,U
E01030870,E01030870,U
E01023861,E01035578,S
E01012516,E01012516,U
E01030863,E01030863,U
E01031274,E01031274,U
E01021155,E01021155,U
E01030871,E01030871,U
E01023862,E01023862,U
E01012517,E01012517,U
E01030865,E01030865,U
E01031275,E01031275,U
E01021163,E01021163,U
E01030872,E01030872,U
E01023899,E01023899,U
E01012518,E01012518,U
E01030866,E01030866,U
E01031276,E01031276,U
E01021164,E01021164,U
E01030873,E01030873,U
E01023900,E01023900,U
E01012519,E01012519,U
E01030940,E01030940,U
E01031272,E01031272,U
E01021187,E01021187,U
E01030874,E01030874,U
E01023901,E01023901,U
E01012485,E01012485,U
E01030898,E01030898,U
E01031285,E01031285,U
E01021144,E01021144,U
E01030875,E01030875,U
E01023902,E01023902,U
E01012486,E01012486,U
E01030905,E01030905,U
E01031286,E01031286,U
E01021145,E01021145,U
E01023903,E01023903,U
E01012487,E01012487,U
E01030906,E01030906,U
E01031287,E01031287,U
E01021170,E01021170,U
E01012489,E01012489,U
E01030907,E01030907,U
E01023863,E01023863,U
E01031288,E01031288,U
E01021217,E01021217,U
E01012490,E01012490,U
E01030876,E01030876,U
E01030914,E01030914,U
E01023864,E01023864,U
E01031289,E01031289,U
E01021219,E01021219,U
E01012450,E01012450,U
E01030862,E01030862,U
E01030915,E01030915,U
E01023865,E01023865,U
E01033253,E01033253,U
E01021220,E01021220,U
E01012451,E01012451,U
E01030867,E01030867,U
E01030923,E01030923,U
E01023866,E01023866,U
E01033256,E01033256,U
E01021223,E01021223,U
E01012557,E01012557,U
E01030868,E01030868,U
E01030924,E01030924,U
E01023867,E01035579,S
E01031309,E01031309,U
E01021224,E01021224,U
E01012558,E01012558,U
E01030869,E01030869,U
E01030925,E01030925,U
E01023867,E01035580,S
E01031310,E01031310,U
E01021225,E01021225,U
E01012559,E01012559,U
E01030880,E01030880,U
E01030877,E01030877,U
E01023882,E01023882,U
E01031311,E01031311,U
E01021226,E01021226,U
E01012560,E01012560,U
E01030930,E01030930,U
E01023883,E01023883,U
E01031312,E01031312,U
E01021150,E01021150,U
E01012448,E01012448,U
E01030931,E01030931,U
E01030878,E01030878,U
E01031313,E01031313,U
E01021191,E01021191,U
E01030932,E01030932,U
E01012488,E01012488,U
E01023884,E01023884,U
E01030937,E01030937,U
E01031314,E01031314,U
E01021192,E01021192,U
E01030933,E01030933,U
E01012502,E01012502,U
E01023885,E01023885,U
E01030938,E01030938,U
E01031290,E01031290,U
E01021193,E01021193,U
E01030926,E01030926,U
E01012503,E01012503,U
E01030240,E01030240,U
E01031291,E01031291,U
E01021194,E01021194,U
E01030927,E01030927,U
E01012446,E01012446,U
E01030241,E01030241,U
E01031292,E01031292,U
E01021149,E01021149,U
E01030928,E01030928,U
E01012447,E01012447,U
E01030242,E01030242,U
E01031293,E01031293,U
E01021189,E01021189,U
E01030929,E01030929,U
E01012449,E01012449,U
E01030259,E01030259,U
E01031294,E01031294,U
E01021190,E01021190,U
E01030908,E01030908,U
E01012452,E01012452,U
E01030260,E01030260,U
E01031295,E01031295,U
E01021200,E01021200,U
E01030909,E01030909,U
E01031254,E01031254,U
E01030261,E01030261,U
E01030262,E01030262,U
E01030277,E01030277,U
E01030279,E01030279,U
E01030281,E01030281,U
E01030266,E01030266,U
E01030267,E01030267,U
E01030271,E01030271,U
E01030278,E01030278,U
E01030280,E01030280,U
E01030246,E01030246,U
E01030248,E01030248,U
E01030249,E01030249,U
E01030250,E01030250,U
E01030264,E01030264,U
E01030265,E01030265,U
E01030255,E01030255,U
E01030263,E01030263,U
E01031271,E01031271,U
E01021201,E01021201,U
E01031332,E01031332,U
E01021221,E01021221,U
E01031333,E01031333,U
E01021222,E01021222,U
E01031334,E01031334,U
E01021227,E01021227,U
E01031335,E01031335,U
E01021228,E01021228,U
E01031336,E01031336,U
E01021146,E01021146,U
E01031337,E01031337,U
E01021147,E01021147,U
E01031321,E01031321,U
E01021148,E01021148,U
E01031322,E01031322,U
E01021165,E01021165,U
E01031323,E01031323,U
E01021188,E01021188,U
E01031324,E01031324,U
E01021198,E01021198,U
E01031255,E01031255,U
E01031325,E01031325,U
E01030910,E01030910,U
E01021199,E01021199,U
E01031256,E01031256,U
E01033254,E01033254,U
E01021204,E01021204,U
E01031257,E01031257,U
E01033255,E01033255,U
E01031258,E01031258,U
E01030934,E01030934,U
E01021205,E01021205,U
E01031315,E01031315,U
E01031296,E01031296,U
E01030935,E01030935,U
E01021174,E01021174,U
E01031316,E01031316,U
E01031297,E01031297,U
E01032626,E01032626,U
E01021175,E01021175,U
E01031317,E01031317,U
E01031298,E01031298,U
E01021167,E01021167,U
E01021176,E01021176,U
E01031318,E01035037,S
E01031299,E01031299,U
E01021168,E01021168,U
E01021177,E01021177,U
E01031318,E01035038,S
E01031300,E01031300,U
E01021169,E01021169,U
E01021180,E01021180,U
E01031303,E01031303,U
E01021186,E01021186,U
E01021181,E01021181,U
E01031304,E01031304,U
E01021171,E01021171,U
E01021182,E01021182,U
E01031305,E01031305,U
E01021172,E01021172,U
E01031306,E01031306,U
E01021173,E01021173,U
E01031307,E01031307,U
E01021218,E01021218,U
E01031281,E01031281,U
E01021156,E01021156,U
E01031282,E01031282,U
E01021157,E01021157,U
E01031283,E01031283,U
E01021158,E01021158,U
E01031284,E01031284,U
E01021159,E01021159,U
E01021160,E01021160,U
E01021161,E01021161,U
E01021162,E01021162,U
E01021202,E01021202,U
E01021203,E01021203,U
E01021229,E01021229,U
E01016277,E01016277,U
E01016286,E01016286,U
E01016287,E01016287,U
E01016288,E01016288,U
E01016303,E01016303,U
E01016304,E01016304,U
E01016305,E01016305,U
E01016306,E01016306,U
E01016256,E01016256,U
E01016257,E01016257,U
E01016313,E01016313,U
E01016314,E01016314,U
E01016315,E01016315,U
E01016316,E01016316,U
E01016317,E01016317,U
E01016318,E01016318,U
E01016258,E01016258,U
E01016261,E01016261,U
E01016349,E01016349,U
E01016350,E01016350,U
E01016259,E01016259,U
E01016260,E01016260,U
E01016262,E01016262,U
E01016272,E01016272,U
E01016273,E01016273,U
E01016263,E01016263,U
E01016278,E01033851,M
E01016283,E01033851,M
E01016284,E01016284,U
E01016285,E01016285,U
E01016271,E01016271,U
E01016274,E01016274,U
E01016275,E01016275,U
E01016276,E01016276,U
E01016327,E01016327,U
E01016328,E01016328,U
E01020510,E01020510,U
E01016344,E01016344,U
E01016345,E01016345,U
E01016296,E01016296,U
E01016297,E01016297,U
E01016298,E01016298,U
E01016299,E01016299,U
E01016254,E01016254,U
E01016255,E01016255,U
E01023953,E01023953,U
E01016264,E01016264,U
E01016265,E01016265,U
E01016266,E01016266,U
E01016339,E01016339,U
E01016310,E01016310,U
E01016311,E01016311,U
E01020320,E01020320,U
E01016323,E01016323,U
E01025509,E01025509,U
E01027339,E01027339,U
E01021183,E01021183,U
E01020529,E01020529,U
E01020321,E01020321,U
E01025513,E01025513,U
E01023916,E01023916,U
E01016324,E01016324,U
E01020539,E01020539,U
E01021178,E01021178,U
E01027340,E01027340,U
E01020322,E01034642,S
E01025531,E01025531,U
E01023917,E01023917,U
E01016325,E01016325,U
E01020540,E01020540,U
E01021179,E01021179,U
E01027341,E01027341,U
E01020322,E01034643,S
E01025474,E01025474,U
E01023918,E01023918,U
E01016279,E01016279,U
E01020511,E01020511,U
E01021184,E01021184,U
E01027342,E01027342,U
E01020326,E01020326,U
E01025495,E01025495,U
E01020532,E01020532,U
E01023919,E01023919,U
E01016280,E01016280,U
E01020533,E01020533,U
E01021185,E01021185,U
E01027349,E01035431,S
E01020327,E01020327,U
E01025514,E01025514,U
E01023954,E01035604,S
E01027349,E01035432,S
E01020328,E01020328,U
E01021142,E01021142,U
E01020535,E01020535,U
E01025515,E01025515,U
E01023954,E01035605,S
E01016281,E01016281,U
E01027350,E01027350,U
E01020329,E01020329,U
E01021143,E01021143,U
E01020498,E01020498,U
E01025483,E01025483,U
E01023955,E01023955,U
E01016282,E01016282,U
E01027351,E01027351,U
E01020330,E01020330,U
E01021166,E01021166,U
E01020499,E01020499,U
E01025484,E01025484,U
E01023956,E01023956,U
E01016329,E01016329,U
E01027352,E01027352,U
E01020318,E01020318,U
E01021195,E01034299,S
E01020500,E01020500,U
E01025485,E01025485,U
E01023957,E01023957,U
E01016340,E01016340,U
E01027309,E01027309,U
E01020319,E01020319,U
E01021195,E01034300,S
E01020501,E01020501,U
E01020507,E01020507,U
E01020517,E01020517,U
E01020531,E01020531,U
E01020536,E01020536,U
E01020502,E01020502,U
E01020503,E01020503,U
E01020504,E01020504,U
E01020526,E01020526,U
E01020527,E01020527,U
E01020528,E01020528,U
E01032641,E01034381,S
E01032641,E01034382,S
E01032643,E01032643,U
E01032644,E01032644,U
E01032645,E01032645,U
E01020518,E01020518,U
E01020519,E01020519,U
E01020520,E01020520,U
E01020523,E01020523,U
E01020524,E01020524,U
E01020525,E01020525,U
E01020505,E01020505,U
E01020537,E01020537,U
E01020538,E01020538,U
E01020549,E01020549,U
E01020512,E01020512,U
E01020513,E01020513,U
E01020514,E01020514,U
E01020515,E01020515,U
E01020516,E01020516,U
E01025496,E01025496,U
E01025497,E01025497,U
E01025498,E01025498,U
E01025530,E01025530,U
E01025532,E01025532,U
E01025533,E01025533,U
E01025507,E01025507,U
E01025508,E01025508,U
E01016341,E01016341,U
E01020323,E01020323,U
E01023958,E01023958,U
E01016342,E01016342,U
E01025486,E01025486,U
E01020339,E01020339,U
E01023943,E01023943,U
E01016343,E01016343,U
E01025487,E01025487,U
E01025510,E01025510,U
E01027310,E01027310,U
E01023944,E01023944,U
E01021195,E01034301,S
E01025511,E01025511,U
E01027311,E01027311,U
E01016267,E01016267,U
E01023945,E01023945,U
E01021196,E01021196,U
E01025512,E01025512,U
E01020314,E01020314,U
E01027312,E01027312,U
E01016268,E01016268,U
E01023946,E01023946,U
E01021197,E01034302,S
E01025538,E01025538,U
E01020325,E01020325,U
E01016269,E01016269,U
E01027317,E01027317,U
E01016270,E01016270,U
E01023939,E01023939,U
E01021197,E01034303,S
E01025539,E01025539,U
E01020331,E01020331,U
E01025499,E01025499,U
E01016330,E01016330,U
E01021212,E01034304,S
E01027318,E01027318,U
E01020340,E01020340,U
E01023940,E01023940,U
E01025501,E01025501,U
E01016331,E01016331,U
E01021212,E01034305,S
E01027319,E01027319,U
E01020332,E01020332,U
E01023941,E01035606,S
E01025502,E01025502,U
E01016332,E01016332,U
E01021213,E01021213,U
E01027320,E01027320,U
E01020333,E01020333,U
E01023941,E01035607,S
E01025516,E01025516,U
E01016334,E01016334,U
E01021214,E01021214,U
E01027321,E01027321,U
E01020334,E01020334,U
E01023942,E01023942,U
E01025517,E01025517,U
E01016336,E01016336,U
E01021215,E01021215,U
E01027322,E01027322,U
E01020335,E01020335,U
E01023929,E01023929,U
E01025519,E01025519,U
E01016333,E01016333,U
E01021216,E01021216,U
E01021206,E01021206,U
E01021207,E01021207,U
E01021208,E01021208,U
E01021209,E01021209,U
E01021210,E01021210,U
E01021211,E01021211,U
E01021232,E01021232,U
E01021233,E01021233,U
E01021234,E01021234,U
E01021235,E01021235,U
E01021236,E01021236,U
E01027326,E01027326,U
E01027327,E01027327,U
E01027328,E01027328,U
E01027338,E01027338,U
E01027330,E01027330,U
E01027331,E01027331,U
E01027332,E01027332,U
E01027333,E01027333,U
E01027334,E01027334,U
E01027343,E01027343,U
E01027344,E01027344,U
E01027345,E01027345,U
E01027346,E01027346,U
E01027347,E01027347,U
E01027313,E01027313,U
E01027314,E01027314,U
E01027315,E01035429,S
E01027315,E01035430,S
E01027316,E01027316,U
E01023930,E01023930,U
E01016335,E01016335,U
E01025488,E01025488,U
E01023938,E01023938,U
E01020336,E01020336,U
E01016337,E01016337,U
E01025489,E01025489,U
E01020337,E01020337,U
E01027323,E01027323,U
E01016338,E01016338,U
E01025490,E01025490,U
E01020338,E01020338,U
E01027324,E01027324,U
E01025500,E01025500,U
E01016300,E01016300,U
E01020317,E01020317,U
E01033308,E01033308,U
E01027325,E01027325,U
E01025518,E01025518,U
E01016301,E01016301,U
E01020324,E01020324,U
E01033311,E01033311,U
E01027329,E01027329,U
E01025479,E01025479,U
E01016302,E01016302,U
E01020341,E01020341,U
E01033314,E01033314,U
E01027353,E01027353,U
E01025491,E01025491,U
E01016326,E01016326,U
E01020342,E01020342,U
E01023924,E01023924,U
E01027335,E01027335,U
E01025506,E01025506,U
E01016293,E01033852,S
E01020312,E01020312,U
E01023925,E01023925,U
E01027336,E01027336,U
E01025468,E01025468,U
E01016293,E01033853,S
E01020313,E01020313,U
E01023926,E01023926,U
E01027337,E01027337,U
E01025469,E01025469,U
E01016293,E01033854,S
E01020315,E01020315,U
E01023927,E01023927,U
E01025470,E01025470,U
E01016346,E01016346,U
E01020316,E01020316,U
E01023920,E01023920,U
E01027348,E01027348,U
E01016347,E01033855,S
E01023921,E01023921,U
E01027354,E01027354,U
E01020542,E01020542,U
E01016347,E01033856,S
E01023922,E01023922,U
E01027355,E01027355,U
E01025522,E01025522,U
E01020543,E01020543,U
E01016348,E01016348,U
E01023923,E01023923,U
E01023965,E01023965,U
E01025471,E01025471,U
E01020544,E01020544,U
E01016294,E01016294,U
E01023932,E01023932,U
E01023966,E01023966,U
E01025480,E01025480,U
E01020546,E01020546,U
E01016295,E01016295,U
E01023934,E01023934,U
E01023967,E01023967,U
E01025481,E01025481,U
E01020547,E01020547,U
E01016312,E01016312,U
E01023935,E01023935,U
E01023971,E01023971,U
E01025482,E01025482,U
E01032642,E01034379,S
E01016319,E01016319,U
E01023936,E01023936,U
E01023968,E01023968,U
E01025520,E01025520,U
E01032642,E01034380,S
E01020497,E01020497,U
E01023937,E01023937,U
E01016320,E01016320,U
E01023969,E01023969,U
E01025521,E01025521,U
E01023970,E01023970,U
E01025523,E01025523,U
E01033310,E01033310,U
E01025524,E01025524,U
E01033313,E01033313,U
E01025525,E01025525,U
E01023959,E01023959,U
E01025526,E01025526,U
E01023960,E01023960,U
E01025472,E01025472,U
E01023961,E01023961,U
E01025473,E01025473,U
E01023962,E01023962,U
E01025475,E01025475,U
E01023912,E01023912,U
E01025476,E01025476,U
E01023913,E01023913,U
E01025477,E01025477,U
E01023914,E01023914,U
E01023915,E01023915,U
E01023950,E01023950,U
E01023951,E01023951,U
E01023952,E01023952,U
E01023933,E01023933,U
E01023963,E01023963,U
E01023964,E01035581,X
E01016289,E01016289,U
E01023964,E01035608,X
E01020508,E01020508,U
E01016290,E01016290,U
E01023908,E01023908,U
E01016291,E01016291,U
E01023909,E01023909,U
E01016292,E01016292,U
E01023910,E01023910,U
E01016321,E01016321,U
E01023911,E01023911,U
E01016322,E01016322,U
E01023947,E01023947,U
E01016307,E01016307,U
E01023948,E01023948,U
E01016308,E01016308,U
E01023949,E01023949,U
E01020541,E01020541,U
E01016309,E01016309,U
E01020550,E01020550,U
E01020494,E01020494,U
E01020495,E01020495,U
E01020496,E01020496,U
E01020506,E01020506,U
E01020530,E01020530,U
E01020534,E01020534,U
E01020509,E01020509,U
E01026412,E01026412,U
E01006372,E01006372,U
E01006373,E01006373,U
E01025478,E01025478,U
E01026413,E01026413,U
E01006374,E01006374,U
E01025492,E01025492,U
E01026414,E01026414,U
E01006390,E01006390,U
E01028814,E01028814,U
E01025527,E01025527,U
E01026396,E01026396,U
E01020553,E01020553,U
E01033601,E01033601,U
E01006236,E01006236,U
E01029335,E01029335,U
E01025528,E01025528,U
E01028815,E01028815,U
E01026397,E01034706,S
E01020554,E01020554,U
E01004736,E01004736,U
E01006388,E01006388,U
E01033602,E01033602,U
E01025529,E01025529,U
E01029337,E01029337,U
E01032947,E01032947,U
E01026397,E01034707,S
E01020555,E01020555,U
E01004761,E01004761,U
E01006389,E01006389,U
E01033603,E01033603,U
E01025493,E01025493,U
E01029342,E01029342,U
E01026398,E01026398,U
E01032948,E01032948,U
E01006391,E01006391,U
E01025494,E01025494,U
E01029343,E01029343,U
E01033604,E01033604,U
E01004687,E01004687,U
E01020556,E01020556,U
E01026400,E01026400,U
E01032952,E01032952,U
E01006257,E01006257,U
E01025503,E01025503,U
E01006258,E01006258,U
E01029325,E01029325,U
E01033605,E01033605,U
E01004688,E01035718,M
E01020581,E01020581,U
E01026393,E01026393,U
E01028809,E01028809,U
E01006369,E01006369,U
E01004754,E01004754,U
E01020582,E01020582,U
E01004689,E01035718,M
E01026394,E01026394,U
E01029328,E01029328,U
E01025504,E01025504,U
E01029338,E01029338,U
E01004690,E01004690,U
E01025505,E01025505,U
E01006371,E01006371,U
E01004755,E01004755,U
E01026395,E01026395,U
E01004647,E01004647,U
E01028820,E01028820,U
E01004691,E01004691,U
E01020572,E01020572,U
E01025534,E01025534,U
E01006375,E01006375,U
E01004757,E01004757,U
E01026405,E01026405,U
E01004649,E01004649,U
E01028821,E01028821,U
E01004692,E01004692,U
E01020573,E01020573,U
E01025535,E01025535,U
E01006306,E01006306,U
E01032512,E01032512,U
E01026406,E01026406,U
E01004724,E01004724,U
E01028822,E01028822,U
E01004731,E01004731,U
E01020577,E01020577,U
E01025536,E01025536,U
E01025537,E01025537,U
E01025540,E01025540,U
E01026367,E01026367,U
E01026368,E01026368,U
E01026387,E01026387,U
E01026416,E01026416,U
E01032683,E01032683,U
E01026380,E01026380,U
E01026401,E01026401,U
E01026402,E01026402,U
E01026403,E01026403,U
E01026407,E01026407,U
E01026408,E01026408,U
E01026389,E01026389,U
E01026390,E01026390,U
E01026391,E01026391,U
E01026392,E01026392,U
E01026415,E01026415,U
E01026378,E01026378,U
E01026379,E01026379,U
E01026381,E01026381,U
E01026382,E01026382,U
E01026383,E01026383,U
E01026384,E01026384,U
E01026385,E01026385,U
E01026386,E01026386,U
E01026399,E01026399,U
E01026411,E01026411,U
E01026374,E01026374,U
E01026375,E01026375,U
E01026376,E01026376,U
