LSOA11CD,pct_bad_health_2011,pct_bad_health_2021
E01011517,5.006,5.076
E01011518,4.252,4.446
E01011519,6.922,8.185
E01011520,4.091,4.81
E01011521,4.116,4.098
E01011522,3.223,3.725
E01011523,9.035,5.752
E01011524,4.754,2.714
E01011525,5.14,5.093
E01011526,2.711,3.162
E01011527,4.287,4.078
E01011528,2.444,2.439
E01011529,3.905,5.495
E01011530,4.041,4.908
E01011531,8.83,5.087
E01011532,6.877,8.115
E01011533,6.414,6.056
E01011534,3.659,3.136
E01011535,3.185,3.786
E01011536,5.419,3.993
E01011537,6.244,5.911
E01011538,7.83,8.58
E01011540,9.243,6.349
E01011541,9.568,8.35
E01011545,3.602,4.93
E01011546,5.048,5.92
E01011547,7.692,6.225
E01011548,4.083,4.579
E01011549,1.73,2.311
E01011550,3.276,2.806
E01011551,3.131,4.271
E01011552,6.953,7.682
E01011553,3.9,4.855
E01011554,3.043,3.253
E01011555,3.377,3.261
E01011556,4.061,4.545
E01011557,4.12,4.782
E01011558,8.434,6.074
E01011559,11.438,9.085
E01011560,10.833,9.082
E01011561,3.04,2.365
E01011562,3.832,3.957
E01011563,3.46,3.015
E01011564,2.465,2.633
E01011565,4.327,3.714
E01011566,4.813,3.886
E01011567,2.584,2.582
E01011568,4.533,4.754
E01011569,3.309,4.451
E01011570,3.196,3.432
E01011571,5.26,3.791
E01011572,3.347,3.77
E01011573,3.207,3.204
E01011574,6.25,9.85
E01011576,3.142,3.072
E01011578,4.845,4.792
E01011579,2.811,2.691
E01011580,4.247,4.303
E01011581,4.901,3.675
E01011582,5.754,7.626
E01011583,3.786,3.242
E01011584,4.16,4.4
E01011585,6.481,6.272
E01011586,4.217,4.104
E01011587,3.668,3.606
E01011588,3.826,4.225
E01011589,3.616,3.195
E01011590,3.182,4.535
E01011591,3.713,2.993
E01011592,4.422,4.094
E01011593,2.948,2.793
E01011594,7.148,8.166
E01011595,4.933,4.199
E01011596,3.343,2.973
E01011597,4.844,4.979
E01011598,4.469,4.747
E01011599,4.495,4.69
E01011600,4.345,5.007
E01011601,6.359,4.741
E01011602,6.885,5.42
E01011603,4.09,3.706
E01011604,4.048,3.41
E01011605,4.047,2.787
E01011606,5.351,4.392
E01011607,3.967,5.25
E01011608,6.503,5.584
E01011609,7.571,5.94
E01011610,4.302,5.621
E01011611,6.378,8.485
E01011612,10.215,8.621
E01011613,4.912,3.9
E01011614,3.976,4.409
E01011615,6.54,4.364
E01011616,8.665,7.903
E01011617,9.577,8.115
E01011618,5.25,4.461
E01011620,7.23,6.869
E01011621,8.614,6.318
E01011622,8.073,6.95
E01011623,5.208,6.055
E01011624,9.216,6.667
E01011625,6.793,4.754
E01011626,9.54,6.003
E01011627,6.563,7.375
E01011628,6.928,5.207
E01011629,5.684,6.035
E01011630,2.634,3.717
E01011632,8.764,7.498
E01011633,4.891,5.044
E01011634,5.871,5.549
E01011635,4.072,4.201
E01011636,8.431,4.191
E01011637,5.034,4.08
E01011638,3.564,4.0
E01011639,9.192,6.759
E01011641,2.694,1.737
E01011642,3.922,3.621
E01011643,5.963,6.443
E01011644,8.647,5.601
E01011645,5.231,3.645
E01011646,4.142,4.218
E01011647,4.953,4.734
E01011648,4.644,3.228
E01011649,2.115,2.151
E01011650,4.227,2.692
E01011651,4.357,5.168
E01011652,3.757,3.51
E01011653,3.624,2.834
E01011654,1.883,1.633
E01011655,3.797,4.659
E01011656,5.705,8.679
E01011657,8.034,10.6
E01011658,10.64,8.841
E01011659,9.541,8.556
E01011660,10.081,6.24
E01011661,14.706,15.114
E01011662,9.84,7.321
E01011663,5.971,5.118
E01011664,8.378,7.256
E01011665,7.215,7.859
E01011666,4.43,4.079
E01011667,6.975,7.454
E01011668,2.175,3.754
E01011669,2.712,2.562
E01011670,5.809,5.428
E01011671,8.078,5.631
E01011673,6.328,4.565
E01011677,9.567,8.543
E01011678,1.54,1.566
E01011681,6.459,5.316
E01011684,4.587,3.725
E01011685,1.997,1.49
E01011686,10.356,10.513
E01011687,3.696,3.667
E01011688,3.965,4.74
E01011689,6.508,5.025
E01011690,4.056,3.524
E01011691,6.942,8.467
E01011692,2.564,2.994
E01011693,3.485,2.181
E01011694,1.386,2.859
E01011695,10.377,9.176
E01011696,3.405,2.972
E01011697,5.452,6.392
E01011698,4.923,3.899
E01011699,3.123,2.56
E01011700,3.843,3.989
E01011701,3.186,3.731
E01011702,2.196,1.759
E01011703,2.58,3.352
E01011704,6.441,8.161
E01011705,6.241,7.153
E01011706,1.9,2.807
E01011707,5.74,4.479
E01011708,4.019,2.653
E01011709,3.401,3.666
E01011710,3.026,3.253
E01011711,4.392,5.007
E01011712,3.753,2.693
E01011713,2.279,2.073
E01011714,5.156,3.39
E01011715,2.87,3.109
E01011716,5.249,4.104
E01011717,6.421,6.597
E01011718,7.643,6.275
E01011719,5.396,6.718
E01011720,8.411,8.759
E01011721,6.767,5.879
E01011722,7.079,5.106
E01011723,8.892,7.114
E01011724,8.786,7.754
E01011725,8.285,8.653
E01011726,6.97,6.667
E01011727,5.171,4.325
E01011728,4.95,4.263
E01011729,11.09,8.235
E01011730,5.196,5.573
E01011731,4.725,4.552
E01011732,5.696,5.343
E01011733,5.965,4.254
E01011734,3.24,2.823
E01011735,8.499,8.506
E01011736,5.724,4.422
E01011737,6.782,6.315
E01011738,3.902,3.941
E01011739,8.562,10.543
E01011740,11.875,8.693
E01011741,8.95,8.671
E01011742,15.272,11.674
E01011743,4.707,4.84
E01011744,5.244,5.096
E01011745,10.315,8.924
E01011746,13.83,8.737
E01011747,10.793,9.139
E01011748,7.362,5.411
E01011749,5.946,5.462
E01011750,13.359,9.872
E01011751,6.53,4.545
E01011752,8.339,6.1
E01011753,7.347,7.433
E01011754,12.879,9.877
E01011755,5.586,5.341
E01011756,15.512,13.141
E01011757,6.321,5.483
E01011758,9.185,5.247
E01011759,11.346,9.294
E01011760,7.109,5.226
E01011761,9.443,6.733
E01011762,7.125,6.118
E01011763,11.92,11.228
E01011764,13.144,8.862
E01011765,7.961,5.242
E01011766,5.778,5.613
E01011767,5.373,4.026
E01011768,6.259,5.33
E01011769,4.876,2.782
E01011770,7.113,7.246
E01011771,16.372,12.26
E01011772,8.349,7.753
E01011773,5.973,4.993
E01011774,7.282,6.5
E01011775,4.43,3.565
E01011776,10.255,6.619
E01011777,10.577,9.763
E01011778,7.462,6.675
E01011779,8.289,7.609
E01011780,16.43,12.317
E01011781,9.24,7.622
E01011782,7.45,5.154
E01011783,7.263,4.472
E01011784,9.796,9.657
E01011785,10.783,5.717
E01011786,9.006,8.81
E01011787,8.48,7.924
E01011788,9.031,9.047
E01011789,12.697,8.647
E01011790,11.786,10.46
E01011791,13.839,11.807
E01011792,15.831,13.415
E01011793,6.786,6.618
E01011794,6.219,6.081
E01011795,6.729,8.104
E01011796,5.694,3.051
E01011797,2.382,2.913
E01011798,5.073,4.13
E01011799,8.491,9.675
E01011800,4.343,3.665
E01011801,6.069,7.191
E01011802,6.963,7.509
E01011803,10.007,6.314
E01011804,8.22,7.143
E01011805,15.584,9.131
E01011806,8.119,6.95
E01011807,8.421,8.129
E01011808,7.626,7.398
E01011809,12.144,9.792
E01011810,7.269,7.229
E01011811,10.393,7.847
E01011812,3.353,3.124
E01011813,12.153,6.622
E01011814,8.481,7.103
E01011815,10.44,8.595
E01011816,10.489,10.007
E01011817,8.033,8.029
E01011818,7.288,6.478
E01011819,5.68,5.036
E01011820,4.916,6.432
E01011821,7.837,7.014
E01011822,4.972,4.997
E01011823,8.139,8.863
E01011824,6.645,6.287
E01011825,4.135,3.546
E01011826,4.672,3.219
E01011827,6.202,5.152
E01011828,3.784,3.304
E01011829,4.418,3.165
E01011830,7.968,6.983
E01011831,5.562,6.686
E01011832,7.867,6.263
E01011833,4.313,5.181
E01011834,9.326,6.178
E01011835,5.522,5.141
E01011836,5.062,5.907
E01011837,7.498,6.32
E01011838,10.01,9.825
E01011839,6.079,6.341
E01011840,10.195,8.235
E01011841,7.556,6.609
E01011842,13.086,10.957
E01011843,8.278,6.538
E01011844,3.18,4.321
E01011845,6.218,4.54
E01011846,5.36,4.744
E01011847,4.202,3.178
E01011848,4.833,5.8
E01011849,6.409,6.014
E01011850,9.001,8.966
E01011851,9.237,9.803
E01011852,7.872,7.293
E01011853,9.035,7.107
E01011854,11.319,7.438
E01011855,7.605,6.015
E01011856,13.053,8.475
E01011857,4.875,5.024
E01011858,9.131,6.187
E01011859,11.572,11.913
E01011860,8.587,6.604
E01011861,6.296,5.45
E01011862,12.162,7.411
E01011863,14.46,10.163
E01011864,12.728,9.259
E01011865,14.821,12.68
E01011866,12.891,8.943
E01011867,11.808,8.328
E01011868,11.454,8.103
E01011869,10.035,8.659
E01011870,10.661,9.963
E01011871,9.545,8.276
E01011872,10.323,9.225
E01011873,4.952,3.409
E01011874,7.311,5.4
E01011875,7.317,7.751
E01011876,6.424,4.038
E01011877,3.209,4.296
E01011878,3.45,3.515
E01011879,5.624,4.603
E01011880,3.716,3.374
E01011881,6.063,6.054
E01011882,6.089,5.536
E01011883,8.487,6.817
E01011884,3.506,2.48
E01011885,4.545,3.45
E01011886,4.746,3.72
E01011887,4.191,2.722
E01011888,4.643,3.755
E01011889,2.456,2.554
E01011890,4.255,3.813
E01011891,9.311,7.373
E01011892,6.83,7.602
E01011893,5.781,8.232
E01011894,3.597,4.006
E01011895,5.196,5.081
E01011896,7.692,6.18
E01011897,11.174,10.225
E01011898,5.082,5.593
E01011899,8.367,6.597
E01011900,9.798,9.637
E01011901,6.809,6.806
E01011902,7.194,5.921
E01011903,7.325,6.352
E01011904,7.358,6.844
E01011905,4.944,4.458
E01011906,9.785,9.211
E01011907,7.252,7.994
E01011908,5.688,4.758
E01011909,6.268,6.734
E01011910,12.409,10.806
E01011911,7.995,6.683
E01011912,7.281,7.962
E01011913,6.928,5.977
E01011914,9.696,8.656
E01011915,7.263,6.509
E01011916,11.489,9.83
E01011917,8.553,6.412
E01011918,7.712,5.243
E01011919,5.976,6.164
E01011920,8.416,7.357
E01011921,5.518,5.221
E01011922,9.642,10.168
E01011923,3.062,2.598
E01011924,6.315,5.364
E01011925,6.915,7.377
E01011926,7.25,6.479
E01011927,8.278,8.362
E01011928,6.822,8.475
E01011929,5.934,4.107
E01011930,3.682,3.563
E01011931,4.582,4.529
E01011932,2.964,2.75
E01011933,5.299,5.009
E01011934,3.633,2.719
E01011935,2.336,3.1
E01011936,8.943,7.346
E01011937,3.451,4.626
E01011938,4.103,4.506
E01011939,3.506,3.357
E01011940,7.505,7.113
E01011941,7.867,7.844
E01011942,4.334,5.426
E01011943,8.041,6.994
E01011944,4.32,3.926
E01011945,3.957,3.978
E01011946,5.128,4.58
E01011947,3.861,4.153
E01011948,3.145,3.242
E01011949,8.805,9.874
E01011950,8.678,11.315
E01011951,6.83,10.417
E01011952,11.737,10.89
E01011953,9.544,11.089
E01011954,8.798,7.227
E01011955,9.883,10.316
E01011957,9.871,9.558
E01011959,5.192,3.396
E01011960,7.604,7.082
E01011961,9.154,9.592
E01011962,7.074,8.76
E01011963,7.123,6.022
E01011964,8.059,5.564
E01011965,3.639,4.827
E01011966,6.291,5.743
E01011967,5.478,4.839
E01011968,7.083,6.55
E01011969,5.827,6.171
E01011970,4.412,4.673
E01011971,2.41,2.57
E01011973,11.288,11.94
E01011974,8.299,8.239
E01011975,6.495,5.936
E01011976,10.331,11.94
E01011977,9.039,9.43
E01011978,13.487,13.928
E01011979,9.179,9.867
E01011980,12.463,11.744
E01011981,12.065,10.532
E01011982,4.0,3.73
E01011983,4.196,2.56
E01011984,7.68,6.086
E01011985,7.186,6.408
E01011986,5.573,6.916
E01011987,6.277,6.716
E01011988,10.606,11.607
E01011989,11.614,10.554
E01011990,7.773,5.876
E01011991,8.689,7.593
E01011992,8.786,8.971
E01011993,9.915,11.303
E01011994,13.414,14.825
E01011995,7.838,6.502
E01011996,8.498,7.236
E01011997,4.557,4.239
E01011998,6.735,5.399
E01011999,9.174,13.015
E01012000,13.834,17.168
E01012001,9.431,8.569
E01012002,5.951,6.662
E01012003,3.634,4.111
E01012005,2.224,2.301
E01012007,5.724,6.044
E01012008,4.011,3.525
E01012009,4.667,3.221
E01012010,2.786,4.087
E01012011,11.983,9.529
E01012012,4.457,5.653
E01012013,8.187,7.027
E01012014,6.765,7.787
E01012015,13.324,13.421
E01012016,9.835,10.993
E01012017,9.917,9.321
E01012018,11.337,8.792
E01012019,13.889,14.941
E01012020,10.082,8.495
E01012021,10.557,10.253
E01012022,4.084,2.846
E01012023,9.767,6.69
E01012024,5.967,4.898
E01012025,4.549,5.07
E01012026,5.897,4.632
E01012027,11.517,10.276
E01012030,6.414,5.492
E01012031,10.391,12.303
E01012032,2.478,2.624
E01012033,13.277,18.776
E01012034,5.863,5.688
E01012035,10.664,12.26
E01012036,7.497,7.143
E01012037,8.117,7.898
E01012038,5.843,6.386
E01012039,5.563,4.886
E01012040,5.73,8.16
E01012041,17.607,22.715
E01012042,8.236,10.417
E01012043,7.369,6.626
E01012044,10.229,10.982
E01012045,9.041,11.565
E01012046,7.514,5.964
E01012047,4.224,4.729
E01012048,4.787,5.304
E01012049,5.446,5.657
E01012050,8.593,8.127
E01012051,6.672,7.502
E01012052,5.576,6.792
E01012053,3.974,3.765
E01012054,3.977,4.35
E01012055,5.204,4.298
E01012056,3.429,5.305
E01012057,5.743,5.907
E01012058,8.985,9.036
E01012059,11.556,10.218
E01012060,10.042,9.703
E01012061,10.731,8.143
E01012062,4.942,3.583
E01012063,4.883,4.906
E01012064,3.21,3.448
E01012065,4.332,5.421
E01012066,2.107,2.138
E01012067,6.117,5.815
E01012068,5.699,5.068
E01012071,2.921,3.123
E01012073,5.267,3.94
E01012074,8.387,9.019
E01012075,10.53,8.54
E01012076,10.38,9.104
E01012077,13.133,13.008
E01012078,6.745,8.306
E01012079,8.177,5.617
E01012080,6.856,6.788
E01012081,8.096,9.578
E01012082,8.619,9.085
E01012083,8.039,8.256
E01012084,10.303,9.558
E01012085,9.721,9.506
E01012088,10.021,8.829
E01012089,11.104,11.358
E01012090,13.972,12.229
E01012091,10.469,9.488
E01012092,5.66,6.286
E01012093,5.468,6.495
E01012094,7.187,5.748
E01012095,5.839,5.155
E01012096,10.897,10.934
E01012097,7.458,7.942
E01012098,5.914,6.62
E01012099,7.954,8.227
E01012100,11.229,12.647
E01012101,8.206,9.619
E01012102,6.329,8.285
E01012105,6.764,6.517
E01012106,8.692,6.302
E01012107,12.749,12.445
E01012108,8.55,8.418
E01012109,9.885,9.658
E01012110,5.097,6.187
E01012111,14.674,11.838
E01012112,13.165,12.226
E01012113,9.517,8.316
E01012114,11.748,11.966
E01012117,9.437,7.509
E01012118,6.112,7.361
E01012119,5.871,8.01
E01012120,5.731,6.22
E01012121,10.414,12.49
E01012124,3.559,3.34
E01012127,14.203,15.082
E01012128,12.69,10.892
E01012129,9.703,8.703
E01012130,6.075,6.756
E01012131,14.346,12.291
E01012132,12.216,11.284
E01012134,12.301,11.643
E01012136,7.504,6.838
E01012137,6.818,5.848
E01012138,3.307,2.658
E01012139,4.171,4.238
E01012140,5.944,5.229
E01012141,6.187,5.78
E01012142,8.678,8.858
E01012143,11.189,8.011
E01012144,6.489,5.796
E01012145,7.541,8.433
E01012146,5.124,4.653
E01012147,5.643,3.857
E01012148,10.064,10.362
E01012149,5.32,4.741
E01012150,9.269,8.917
E01012151,7.886,7.963
E01012152,6.462,4.579
E01012154,6.137,7.047
E01012155,10.598,7.936
E01012156,7.077,6.234
E01012157,7.344,7.282
E01012158,5.382,6.91
E01012159,10.677,10.857
E01012160,6.834,6.984
E01012161,7.129,7.104
E01012162,5.806,7.299
E01012163,5.044,4.825
E01012164,7.465,7.592
E01012165,11.287,11.277
E01012167,6.089,4.726
E01012168,9.896,8.156
E01012170,11.91,11.349
E01012171,12.056,12.211
E01012172,8.243,6.225
E01012173,7.911,5.464
E01012174,6.036,5.66
E01012175,10.589,11.836
E01012176,7.682,6.841
E01012177,4.441,5.04
E01012178,5.688,7.394
E01012179,5.128,4.311
E01012180,2.4,2.465
E01012181,8.304,9.04
E01012182,5.481,5.375
E01012183,3.31,3.19
E01012184,7.008,8.363
E01012185,7.031,7.822
E01012186,7.552,6.637
E01012187,5.18,5.238
E01012188,2.573,3.757
E01012189,6.724,6.656
E01012190,3.751,4.345
E01012191,6.755,7.445
E01012192,7.391,6.426
E01012193,6.684,6.068
E01012194,5.458,7.973
E01012195,10.109,9.371
E01012196,8.383,9.115
E01012197,6.013,7.64
E01012198,8.407,8.333
E01012199,3.112,3.407
E01012200,4.439,4.203
E01012201,4.16,3.928
E01012202,7.095,6.41
E01012203,2.393,1.997
E01012204,6.754,5.828
E01012205,6.633,5.925
E01012206,10.548,11.306
E01012207,6.159,5.756
E01012208,2.913,3.444
E01012209,5.559,5.13
E01012210,2.715,2.945
E01012211,3.207,3.485
E01012212,4.901,4.455
E01012213,9.763,8.443
E01012214,6.53,5.372
E01012215,9.793,9.86
E01012216,7.373,7.376
E01012217,7.503,10.863
E01012218,4.37,4.218
E01012219,5.239,5.212
E01012223,3.708,3.262
E01012224,4.267,5.316
E01012225,4.246,4.536
E01012226,5.214,4.308
E01012227,1.988,3.528
E01012228,2.745,3.945
E01012230,3.149,2.742
E01012231,1.236,1.195
E01012232,2.516,2.868
E01012233,2.366,2.93
E01012234,1.535,2.067
E01012235,3.306,1.553
E01012236,3.627,4.207
E01012237,3.081,3.387
E01012238,9.709,7.939
E01012239,5.717,6.295
E01012240,8.007,7.87
E01012241,6.044,4.237
E01012242,5.727,4.578
E01012243,5.23,6.516
E01012244,4.429,4.219
E01012245,10.966,10.143
E01012246,3.446,4.304
E01012247,7.909,8.925
E01012248,8.824,10.96
E01012249,9.937,10.114
E01012250,12.526,9.119
E01012251,6.426,8.155
E01012252,8.645,9.712
E01012253,10.763,8.772
E01012254,7.019,10.178
E01012255,5.762,6.061
E01012256,6.662,7.469
E01012257,5.234,5.524
E01012258,10.954,13.236
E01012259,5.8,6.956
E01012260,6.957,7.027
E01012261,4.573,5.645
E01012262,6.61,6.923
E01012264,6.669,4.144
E01012266,13.265,11.767
E01012267,14.115,11.863
E01012268,10.59,7.103
E01012269,5.559,4.112
E01012270,4.602,5.147
E01012271,10.094,8.813
E01012272,9.671,8.061
E01012273,8.281,10.797
E01012274,8.352,10.334
E01012275,8.549,8.673
E01012276,11.478,10.229
E01012277,7.988,6.588
E01012278,8.764,10.059
E01012279,4.899,6.137
E01012280,7.776,8.65
E01012281,9.626,6.804
E01012282,7.467,7.699
E01012283,8.886,10.336
E01012284,14.359,13.836
E01012285,9.585,7.378
E01012286,8.385,11.286
E01012287,8.491,9.584
E01012288,9.369,8.738
E01012289,6.547,8.078
E01012290,8.414,7.347
E01012291,9.747,9.213
E01012292,7.945,6.104
E01012294,4.301,4.576
E01012295,4.876,5.824
E01012296,8.266,7.203
E01012297,3.064,3.341
E01012298,2.225,3.422
E01012299,3.309,2.5
E01012300,6.398,7.831
E01012301,2.193,3.277
E01012302,3.855,4.12
E01012303,2.969,3.088
E01012304,9.504,13.767
E01012305,6.418,7.699
E01012306,9.617,8.46
E01012307,7.064,6.376
E01012309,3.606,4.227
E01012310,6.939,6.36
E01012311,6.382,6.875
E01012312,10.807,9.986
E01012313,9.272,7.495
E01012314,9.164,9.507
E01012315,2.609,2.076
E01012316,3.38,4.207
E01012317,7.81,5.851
E01012318,7.666,9.134
E01012319,5.052,4.527
E01012323,4.543,4.719
E01012324,3.36,4.805
E01012325,6.868,5.528
E01012326,8.68,6.6
E01012327,7.873,8.257
E01012328,7.384,8.549
E01012329,4.294,5.758
E01012330,3.319,3.265
E01012331,4.94,5.24
E01012332,11.983,14.024
E01012333,5.307,6.863
E01012334,2.474,3.401
E01012335,4.917,5.365
E01012336,4.585,5.78
E01012337,4.039,3.007
E01012338,4.35,4.19
E01012339,3.984,3.509
E01012340,5.409,6.591
E01012341,10.29,8.839
E01012342,10.461,5.978
E01012343,6.437,5.01
E01012344,4.488,5.021
E01012345,5.203,3.459
E01012346,2.291,2.93
E01012347,4.181,3.972
E01012348,4.33,4.93
E01012349,9.465,12.291
E01012350,7.91,8.477
E01012351,3.129,2.838
E01012352,9.626,8.127
E01012353,5.087,5.62
E01012354,8.209,7.471
E01012355,5.768,6.723
E01012356,4.0,4.625
E01012357,5.114,5.657
E01012358,7.981,7.003
E01012359,9.332,8.654
E01012360,4.076,4.746
E01012361,3.353,2.961
E01012362,6.904,6.091
E01012363,5.097,4.173
E01012364,3.636,5.551
E01012365,4.382,4.911
E01012366,4.133,4.841
E01012367,10.999,10.367
E01012368,9.907,9.821
E01012369,9.888,6.775
E01012370,7.975,8.745
E01012371,4.1,5.05
E01012372,5.795,4.702
E01012373,5.969,4.848
E01012374,2.671,3.029
E01012375,2.843,3.662
E01012376,2.005,2.94
E01012377,9.197,9.149
E01012378,7.944,5.128
E01012379,6.955,10.157
E01012380,8.339,10.588
E01012381,12.879,11.863
E01012382,12.692,12.523
E01012383,11.046,12.206
E01012384,11.902,10.102
E01012385,4.094,4.737
E01012386,2.057,1.956
E01012387,4.933,5.061
E01012388,9.372,7.247
E01012389,7.171,6.011
E01012390,11.271,9.308
E01012391,8.263,8.497
E01012392,2.596,2.856
E01012393,4.783,3.954
E01012394,8.754,6.208
E01012395,4.913,4.253
E01012396,10.189,12.954
E01012397,11.03,11.262
E01012398,4.762,6.499
E01012399,10.795,12.201
E01012400,4.516,4.341
E01012401,6.79,5.686
E01012402,10.845,8.762
E01012403,10.16,9.041
E01012404,5.488,6.555
E01012405,6.325,5.281
E01012406,11.153,10.681
E01012407,11.794,11.891
E01012408,12.268,14.294
E01012409,12.204,12.528
E01012410,5.138,4.986
E01012411,6.773,7.351
E01012412,8.627,8.671
E01012413,10.976,12.232
E01012414,6.737,6.233
E01012415,4.932,4.671
E01012416,5.58,4.899
E01012417,7.264,7.686
E01012418,4.724,4.529
E01012419,7.699,8.853
E01012420,12.221,11.368
E01012421,5.377,5.485
E01012422,7.905,10.663
E01012423,6.841,7.529
E01012424,10.389,8.877
E01012425,8.989,7.648
E01012426,5.353,5.212
E01012427,7.252,5.931
E01012428,6.591,6.546
E01012429,7.787,6.749
E01012430,10.37,10.579
E01012431,6.734,5.745
E01012432,8.02,7.511
E01012433,8.519,8.756
E01012434,5.517,5.829
E01012435,3.311,3.224
E01012436,7.646,10.906
E01012437,9.601,10.489
E01012438,12.195,13.369
E01012439,11.629,10.585
E01012440,6.555,7.233
E01012441,9.387,8.907
E01012442,8.76,11.804
E01012443,9.518,8.0
E01012444,12.555,10.422
E01012445,12.618,14.102
E01012446,2.589,2.966
E01012447,1.406,0.956
E01012448,1.647,2.762
E01012449,3.635,3.963
E01012450,5.274,5.714
E01012451,8.922,6.481
E01012452,2.938,3.326
E01012453,8.222,6.126
E01012454,5.261,4.87
E01012455,8.17,7.005
E01012457,5.897,6.463
E01012458,5.112,4.823
